1	286.0
2	259.0
3	239.0
4	280.0
5	288.0
6	342.0
7	261.0
8	266.0
9	213.0
10	176.0
11	185.0
12	186.0
13	149.0
14	112.0
15	127.0
16	138.0
17	160.0
18	184.0
19	209.0
20	212.0
21	167.0
22	201.0
23	216.0
24	216.0
25	215.0
26	196.0
27	180.0
28	173.0
29	205.0
30	220.0
31	261.0
32	245.0
33	218.0
34	233.0
35	288.0
36	306.0
37	295.0
38	214.0
39	260.0
40	291.0
41	237.0
42	176.0
43	133.0
44	171.0
45	133.0
46	138.0
47	241.0
48	141.0
49	186.0
50	189.0
51	208.0
52	252.0
53	222.0
54	279.0
55	296.0
56	237.0
57	337.0
58	228.0
59	206.0
60	256.0
61	274.0
62	271.0
63	220.0
64	160.0
65	200.0
66	216.0
67	267.0
68	226.0
69	226.0
70	231.0
71	235.0
72	182.0
73	231.0
74	233.0
75	204.0
76	198.0
77	216.0
78	237.0
79	203.0
80	144.0
81	232.0
82	239.0
83	199.0
84	207.0
85	227.0
86	241.0
87	245.0
88	196.0
89	237.0
90	222.0
91	257.0
92	234.0
93	192.0
94	220.0
95	243.0
96	215.0
97	221.0
98	231.0
99	198.0
100	145.0
101	145.0
102	214.0
103	122.0
104	178.0
105	220.0
106	205.0
107	175.0
108	130.0
109	163.0
110	146.0
111	246.0
112	264.0
113	182.0
114	207.0
115	149.0
116	183.0
117	227.0
118	212.0
119	247.0
120	185.0
121	231.0
122	260.0
123	249.0
124	289.0
125	237.0
126	247.0
127	250.0
128	234.0
129	135.0
130	202.0
131	204.0
132	189.0
133	151.0
134	136.0
135	192.0
136	150.0
137	186.0
138	121.0
139	153.0
140	169.0
141	118.0
142	98.0
143	77.0
144	107.0
145	125.0
146	133.0
147	117.0
148	108.0
149	95.0
150	144.0
151	114.0
152	107.0
153	109.0
154	105.0
155	138.0
156	147.0
157	86.0
158	189.0
159	154.0
160	211.0
161	247.0
162	175.0
163	216.0
164	168.0
165	186.0
166	141.0
167	105.0
168	135.0
169	125.0
170	117.0
171	180.0
172	103.0
173	137.0
174	163.0
175	191.0
176	186.0
177	188.0
178	89.0
179	124.0
180	119.0
181	143.0
182	82.0
183	134.0
184	99.0
185	174.0
186	102.0
187	147.0
188	139.0
189	151.0
190	174.0
191	149.0
192	167.0
193	190.0
194	186.0
195	180.0
196	163.0
197	127.0
198	147.0
199	159.0
200	111.0
201	124.0
202	130.0
203	118.0
204	116.0
205	208.0
206	238.0
207	163.0
208	114.0
209	108.0
210	140.0
211	170.0
212	113.0
213	155.0
214	187.0
215	133.0
216	142.0
217	139.0
218	121.0
219	133.0
220	193.0
221	115.0
222	143.0
223	106.0
224	142.0
225	139.0
226	95.0
227	170.0
228	148.0
229	144.0
230	146.0
231	269.0
232	157.0
233	139.0
234	158.0
235	157.0
236	109.0
237	103.0
238	107.0
239	84.0
240	132.0
241	100.0
242	84.0
243	130.0
244	137.0
245	167.0
246	110.0
247	107.0
248	118.0
249	140.0
250	111.0
251	119.0
252	116.0
253	132.0
254	117.0
255	125.0
256	117.0
257	88.0
258	134.0
259	135.0
260	169.0
261	160.0
262	111.0
263	143.0
264	138.0
265	131.0
266	168.0
267	145.0
268	201.0
269	151.0
270	128.0
271	170.0
272	141.0
273	121.0
274	95.0
275	126.0
276	103.0
277	124.0
278	135.0
279	92.0
280	108.0
281	93.0
282	102.0
283	72.0
284	86.0
285	99.0
286	82.0
287	110.0
288	119.0
289	92.0
290	107.0
291	63.0
292	84.0
293	111.0
294	99.0
295	88.0
296	110.0
297	136.0
298	86.0
299	107.0
300	99.0
301	83.0
302	78.0
303	103.0
304	75.0
305	109.0
306	76.0
307	102.0
308	111.0
309	139.0
310	105.0
311	79.0
312	136.0
313	103.0
314	108.0
315	101.0
316	85.0
317	145.0
318	96.0
319	106.0
320	92.0
321	136.0
322	117.0
323	86.0
324	110.0
325	126.0
326	140.0
327	123.0
328	105.0
329	155.0
330	97.0
331	154.0
332	174.0
333	175.0
334	196.0
335	132.0
336	202.0
337	223.0
338	226.0
339	204.0
340	221.0
341	194.0
342	208.0
343	221.0
344	243.0
345	226.0
346	224.0
347	180.0
348	144.0
349	224.0
350	179.0
351	185.0
352	145.0
353	159.0
354	162.0
355	125.0
356	216.0
357	226.0
358	144.0
359	266.0
360	206.0
361	248.0
362	233.0
363	222.0
364	211.0
365	180.0
366	246.0
367	218.0
368	201.0
369	242.0
370	182.0
371	217.0
372	268.0
373	192.0
374	235.0
375	147.0
376	216.0
377	171.0
378	124.0
379	148.0
380	144.0
381	192.0
382	185.0
383	244.0
384	223.0
385	223.0
386	200.0
387	177.0
388	287.0
389	236.0
390	193.0
391	201.0
392	197.0
393	173.0
394	188.0
395	197.0
396	219.0
397	185.0
398	203.0
399	148.0
400	156.0
401	180.0
402	173.0
403	221.0
404	166.0
405	157.0
406	170.0
407	143.0
408	167.0
409	189.0
410	183.0
411	235.0
412	190.0
413	304.0
414	199.0
415	183.0
416	178.0
417	168.0
418	289.0
419	203.0
420	193.0
421	210.0
422	177.0
423	233.0
424	172.0
425	163.0
426	231.0
427	180.0
428	177.0
429	206.0
430	241.0
431	250.0
432	304.0
433	207.0
434	212.0
435	260.0
436	144.0
437	225.0
438	145.0
439	228.0
440	212.0
441	218.0
442	192.0
443	211.0
444	172.0
445	226.0
446	197.0
447	242.0
448	184.0
449	236.0
450	242.0
451	215.0
452	266.0
453	292.0
454	170.0
455	158.0
456	207.0
457	149.0
458	213.0
459	194.0
460	150.0
461	221.0
462	202.0
463	178.0
464	211.0
465	220.0
466	190.0
467	234.0
468	255.0
469	232.0
470	245.0
471	339.0
472	333.0
473	287.0
474	195.0
475	222.0
476	212.0
477	217.0
478	246.0
479	208.0
480	224.0
481	227.0
482	234.0
483	173.0
484	202.0
485	206.0
486	231.0
487	197.0
488	246.0
489	282.0
490	208.0
491	275.0
492	269.0
493	220.0
494	236.0
495	234.0
496	243.0
497	237.0
498	264.0
499	281.0
500	301.0
501	227.0
502	277.0
503	255.0
504	257.0
505	270.0
506	218.0
507	186.0
508	227.0
509	270.0
510	263.0
